,playerID,awardID,yearID,lgID,tie,notes
3363,whitefr01,Gold Glove,1980,AL,,2B
3364,bellbu01,Gold Glove,1980,AL,,3B
3365,sundbji01,Gold Glove,1980,AL,,C
3366,lynnfr01,Gold Glove,1980,AL,,OF
3367,murphdw01,Gold Glove,1980,AL,,OF
3368,wilsowi02,Gold Glove,1980,AL,,OF
3369,norrimi01,Gold Glove,1980,AL,,P
3370,trammal01,Gold Glove,1980,AL,,SS
3371,hernake01,Gold Glove,1980,NL,,1B
3372,flynndo01,Gold Glove,1980,NL,,2B
3373,schmimi01,Gold Glove,1980,NL,,3B
3374,cartega01,Gold Glove,1980,NL,,C
3375,dawsoan01,Gold Glove,1980,NL,,OF
3376,maddoga01,Gold Glove,1980,NL,,OF
3377,winfida01,Gold Glove,1980,NL,,OF
3378,niekrph01,Gold Glove,1980,NL,,P
3379,smithoz01,Gold Glove,1980,NL,,SS
3380,brettge01,Hutch Award,1980,ML,,
3381,perezto01,Lou Gehrig Memorial Award,1980,ML,,
3382,brettge01,Most Valuable Player,1980,AL,,
3383,schmimi01,Most Valuable Player,1980,NL,,
3384,trillma01,NLCS MVP,1980,NL,,
3385,niekrph01,Roberto Clemente Award,1980,ML,,
3386,quiseda01,Rolaids Relief Man Award,1980,AL,,
3387,fingero01,Rolaids Relief Man Award,1980,NL,,
3388,charbjo01,Rookie of the Year,1980,AL,,
3389,howest01,Rookie of the Year,1980,NL,,
3390,coopece01,Silver Slugger,1980,AL,,1B
3391,randowi01,Silver Slugger,1980,AL,,2B
3392,brettge01,Silver Slugger,1980,AL,,3B
3393,parrila02,Silver Slugger,1980,AL,,C
3394,jacksre01,Silver Slugger,1980,AL,,DH
3395,oglivbe01,Silver Slugger,1980,AL,,OF
3396,oliveal01,Silver Slugger,1980,AL,,OF
3397,wilsowi02,Silver Slugger,1980,AL,,OF
3398,yountro01,Silver Slugger,1980,AL,,SS
3399,hernake01,Silver Slugger,1980,NL,,1B
3400,trillma01,Silver Slugger,1980,NL,,2B
3401,schmimi01,Silver Slugger,1980,NL,,3B
3402,simmote01,Silver Slugger,1980,NL,,C
3403,bakerdu01,Silver Slugger,1980,NL,,OF
3404,dawsoan01,Silver Slugger,1980,NL,,OF
3405,hendrge01,Silver Slugger,1980,NL,,OF
3406,forscbo01,Silver Slugger,1980,NL,,P
3407,templga01,Silver Slugger,1980,NL,,SS
3408,coopece01,TSN All-Star,1980,AL,,1B
3409,randowi01,TSN All-Star,1980,AL,,2B
3410,brettge01,TSN All-Star,1980,AL,,3B
3411,ceronri01,TSN All-Star,1980,AL,,C
3412,johnto01,TSN All-Star,1980,AL,,LHP
3413,bumbral01,TSN All-Star,1980,AL,,OF
3414,jacksre01,TSN All-Star,1980,AL,,OF
3415,oglivbe01,TSN All-Star,1980,AL,,OF
3416,stonest01,TSN All-Star,1980,AL,,RHP
3417,yountro01,TSN All-Star,1980,AL,,SS
3418,hernake01,TSN All-Star,1980,NL,,1B
3419,trillma01,TSN All-Star,1980,NL,,2B
3420,schmimi01,TSN All-Star,1980,NL,,3B
3421,cartega01,TSN All-Star,1980,NL,,C
3422,carltst01,TSN All-Star,1980,NL,,LHP
3423,bakerdu01,TSN All-Star,1980,NL,,OF
3424,cedence01,TSN All-Star,1980,NL,,OF
3425,hendrge01,TSN All-Star,1980,NL,,OF
3426,bibbyji01,TSN All-Star,1980,NL,,RHP
3427,templga01,TSN All-Star,1980,NL,,SS
3428,quiseda01,TSN Fireman of the Year,1980,AL,,
3429,fingero01,TSN Fireman of the Year,1980,NL,Y,
3430,humeto01,TSN Fireman of the Year,1980,NL,Y,
3431,brettge01,TSN Major League Player of the Year,1980,ML,,
3432,stonest01,TSN Pitcher of the Year,1980,AL,,
3433,carltst01,TSN Pitcher of the Year,1980,NL,,
3434,brettge01,TSN Player of the Year,1980,AL,,
3435,schmimi01,TSN Player of the Year,1980,NL,,
3436,schmimi01,World Series MVP,1980,ML,,
3437,nettlgr01,ALCS MVP,1981,AL,,
3438,cartega01,All-Star Game MVP,1981,ML,,
3439,ceyro01,Babe Ruth Award,1981,NL,,3B
3440,fingero01,Cy Young Award,1981,AL,,
3441,valenfe01,Cy Young Award,1981,NL,,
3442,squirmi01,Gold Glove,1981,AL,,1B
3443,whitefr01,Gold Glove,1981,AL,,2B
3444,bellbu01,Gold Glove,1981,AL,,3B
3445,sundbji01,Gold Glove,1981,AL,,C
3446,evansdw01,Gold Glove,1981,AL,,OF
3447,henderi01,Gold Glove,1981,AL,,OF
3448,murphdw01,Gold Glove,1981,AL,,OF
3449,norrimi01,Gold Glove,1981,AL,,P
3450,trammal01,Gold Glove,1981,AL,,SS
3451,hernake01,Gold Glove,1981,NL,,1B
3452,trillma01,Gold Glove,1981,NL,,2B
3453,schmimi01,Gold Glove,1981,NL,,3B
3454,cartega01,Gold Glove,1981,NL,,C
3455,bakerdu01,Gold Glove,1981,NL,,OF
3456,dawsoan01,Gold Glove,1981,NL,,OF
3457,maddoga01,Gold Glove,1981,NL,,OF
3458,carltst01,Gold Glove,1981,NL,,P
3459,smithoz01,Gold Glove,1981,NL,,SS
3460,benchjo01,Hutch Award,1981,ML,,
3461,johnto01,Lou Gehrig Memorial Award,1981,ML,,
3462,fingero01,Most Valuable Player,1981,AL,,
3463,schmimi01,Most Valuable Player,1981,NL,,
3464,hootobu01,NLCS MVP,1981,NL,,
3465,garvest01,Roberto Clemente Award,1981,ML,,
3466,fingero01,Rolaids Relief Man Award,1981,AL,,
3467,suttebr01,Rolaids Relief Man Award,1981,NL,,
3468,righeda01,Rookie of the Year,1981,AL,,
3469,valenfe01,Rookie of the Year,1981,NL,,
3470,coopece01,Silver Slugger,1981,AL,,1B
3471,grichbo01,Silver Slugger,1981,AL,,2B
3472,lansfca01,Silver Slugger,1981,AL,,3B
3473,fiskca01,Silver Slugger,1981,AL,,C
3474,oliveal01,Silver Slugger,1981,AL,,DH
3475,evansdw01,Silver Slugger,1981,AL,,OF
3476,henderi01,Silver Slugger,1981,AL,,OF
3477,winfida01,Silver Slugger,1981,AL,,OF
3478,burleri01,Silver Slugger,1981,AL,,SS
3479,rosepe01,Silver Slugger,1981,NL,,1B
3480,trillma01,Silver Slugger,1981,NL,,2B
3481,schmimi01,Silver Slugger,1981,NL,,3B
3482,cartega01,Silver Slugger,1981,NL,,C
3483,bakerdu01,Silver Slugger,1981,NL,,OF
3484,dawsoan01,Silver Slugger,1981,NL,,OF
3485,fostege01,Silver Slugger,1981,NL,,OF
3486,valenfe01,Silver Slugger,1981,NL,,P
3487,conceda01,Silver Slugger,1981,NL,,SS
3488,coopece01,TSN All-Star,1981,AL,,1B
3489,grichbo01,TSN All-Star,1981,AL,,2B
3490,bellbu01,TSN All-Star,1981,AL,,3B
3491,sundbji01,TSN All-Star,1981,AL,,C
3492,ziskri01,TSN All-Star,1981,AL,,DH
3493,guidrro01,TSN All-Star,1981,AL,,LHP
3494,armasto01,TSN All-Star,1981,AL,,OF
3495,henderi01,TSN All-Star,1981,AL,,OF
3496,murphdw01,TSN All-Star,1981,AL,,OF
3497,morrija02,TSN All-Star,1981,AL,,RHP
3498,burleri01,TSN All-Star,1981,AL,,SS
3499,rosepe01,TSN All-Star,1981,NL,,1B
3500,trillma01,TSN All-Star,1981,NL,,2B
3501,schmimi01,TSN All-Star,1981,NL,,3B
3502,cartega01,TSN All-Star,1981,NL,,C
3503,valenfe01,TSN All-Star,1981,NL,,LHP
3504,dawsoan01,TSN All-Star,1981,NL,,OF
3505,fostege01,TSN All-Star,1981,NL,,OF
3506,guerrpe01,TSN All-Star,1981,NL,,OF
3507,seaveto01,TSN All-Star,1981,NL,,RHP
3508,conceda01,TSN All-Star,1981,NL,,SS
3509,fingero01,TSN Fireman of the Year,1981,AL,,
3510,suttebr01,TSN Fireman of the Year,1981,NL,,
3511,valenfe01,TSN Major League Player of the Year,1981,ML,,
3512,morrija02,TSN Pitcher of the Year,1981,AL,,
3513,valenfe01,TSN Pitcher of the Year,1981,NL,,
3514,armasto01,TSN Player of the Year,1981,AL,,
3515,dawsoan01,TSN Player of the Year,1981,NL,,
3516,ceyro01,World Series MVP,1981,ML,Y,
3517,guerrpe01,World Series MVP,1981,ML,Y,
3518,yeagest01,World Series MVP,1981,ML,Y,
3519,lynnfr01,ALCS MVP,1982,AL,,
3520,conceda01,All-Star Game MVP,1982,ML,,
3521,suttebr01,Babe Ruth Award,1982,NL,,RP
3522,vuckope01,Cy Young Award,1982,AL,,
3523,carltst01,Cy Young Award,1982,NL,,
3524,murraed02,Gold Glove,1982,AL,,1B
3525,whitefr01,Gold Glove,1982,AL,,2B
3526,bellbu01,Gold Glove,1982,AL,,3B
3527,boonebo01,Gold Glove,1982,AL,,C
3528,evansdw01,Gold Glove,1982,AL,,OF
3529,murphdw01,Gold Glove,1982,AL,,OF
3530,winfida01,Gold Glove,1982,AL,,OF
3531,guidrro01,Gold Glove,1982,AL,,P
3532,yountro01,Gold Glove,1982,AL,,SS
3533,hernake01,Gold Glove,1982,NL,,1B
3534,trillma01,Gold Glove,1982,NL,,2B
3535,schmimi01,Gold Glove,1982,NL,,3B
3536,cartega01,Gold Glove,1982,NL,,C
3537,dawsoan01,Gold Glove,1982,NL,,OF
3538,maddoga01,Gold Glove,1982,NL,,OF
3539,murphda05,Gold Glove,1982,NL,,OF
3540,niekrph01,Gold Glove,1982,NL,,P
3541,smithoz01,Gold Glove,1982,NL,,SS
3542,thornan01,Hutch Award,1982,ML,,
3543,ceyro01,Lou Gehrig Memorial Award,1982,ML,,
3544,yountro01,Most Valuable Player,1982,AL,,
3545,murphda05,Most Valuable Player,1982,NL,,
3546,porteda02,NLCS MVP,1982,NL,,
3547,singlke01,Roberto Clemente Award,1982,ML,,
3548,quiseda01,Rolaids Relief Man Award,1982,AL,,
3549,suttebr01,Rolaids Relief Man Award,1982,NL,,
3550,ripkeca01,Rookie of the Year,1982,AL,,
3551,saxst01,Rookie of the Year,1982,NL,,
3552,coopece01,Silver Slugger,1982,AL,,1B
3553,garcida01,Silver Slugger,1982,AL,,2B
3554,decindo01,Silver Slugger,1982,AL,,3B
3555,parrila02,Silver Slugger,1982,AL,,C
3556,mcraeha01,Silver Slugger,1982,AL,,DH
3557,jacksre01,Silver Slugger,1982,AL,,OF
3558,wilsowi02,Silver Slugger,1982,AL,,OF
3559,winfida01,Silver Slugger,1982,AL,,OF
3560,yountro01,Silver Slugger,1982,AL,,SS
3561,oliveal01,Silver Slugger,1982,NL,,1B
3562,morgajo02,Silver Slugger,1982,NL,,2B
3563,schmimi01,Silver Slugger,1982,NL,,3B
3564,cartega01,Silver Slugger,1982,NL,,C
3565,durhale01,Silver Slugger,1982,NL,,OF
3566,guerrpe01,Silver Slugger,1982,NL,,OF
3567,murphda05,Silver Slugger,1982,NL,,OF
3568,robindo01,Silver Slugger,1982,NL,,P
3569,conceda01,Silver Slugger,1982,NL,,SS
3570,coopece01,TSN All-Star,1982,AL,,1B
3571,garcida01,TSN All-Star,1982,AL,,2B
3572,decindo01,TSN All-Star,1982,AL,,3B
3573,parrila02,TSN All-Star,1982,AL,,C
3574,mcraeha01,TSN All-Star,1982,AL,,DH
3575,zahnge01,TSN All-Star,1982,AL,,LHP
3576,evansdw01,TSN All-Star,1982,AL,,OF
3577,thomago01,TSN All-Star,1982,AL,,OF
3578,winfida01,TSN All-Star,1982,AL,,OF
3579,stiebda01,TSN All-Star,1982,AL,,RHP
3580,yountro01,TSN All-Star,1982,AL,,SS
3581,oliveal01,TSN All-Star,1982,NL,,1B
3582,trillma01,TSN All-Star,1982,NL,,2B
3583,schmimi01,TSN All-Star,1982,NL,,3B
3584,cartega01,TSN All-Star,1982,NL,,C
3585,carltst01,TSN All-Star,1982,NL,,LHP
3586,guerrpe01,TSN All-Star,1982,NL,,OF
3587,murphda05,TSN All-Star,1982,NL,,OF
3588,smithlo01,TSN All-Star,1982,NL,,OF
3589,rogerst01,TSN All-Star,1982,NL,,RHP
3590,smithoz01,TSN All-Star,1982,NL,,SS
3591,quiseda01,TSN Fireman of the Year,1982,AL,,
3592,suttebr01,TSN Fireman of the Year,1982,NL,,
3593,yountro01,TSN Major League Player of the Year,1982,ML,,
3594,stiebda01,TSN Pitcher of the Year,1982,AL,,
3595,carltst01,TSN Pitcher of the Year,1982,NL,,
3596,yountro01,TSN Player of the Year,1982,AL,,
3597,murphda05,TSN Player of the Year,1982,NL,,
3598,porteda02,World Series MVP,1982,ML,,
3599,boddimi01,ALCS MVP,1983,AL,,
3600,lynnfr01,All-Star Game MVP,1983,ML,,
3601,dempsri01,Babe Ruth Award,1983,AL,,C
3602,hoytla01,Cy Young Award,1983,AL,,
3603,dennyjo01,Cy Young Award,1983,NL,,
3604,murraed02,Gold Glove,1983,AL,,1B
3605,whitalo01,Gold Glove,1983,AL,,2B
3606,bellbu01,Gold Glove,1983,AL,,3B
3607,parrila02,Gold Glove,1983,AL,,C
3608,evansdw01,Gold Glove,1983,AL,,OF
3609,murphdw01,Gold Glove,1983,AL,,OF
3610,winfida01,Gold Glove,1983,AL,,OF
3611,guidrro01,Gold Glove,1983,AL,,P
3612,trammal01,Gold Glove,1983,AL,,SS
3613,hernake01,Gold Glove,1983,NL,,1B
3614,sandbry01,Gold Glove,1983,NL,,2B
3615,schmimi01,Gold Glove,1983,NL,,3B
3616,penato01,Gold Glove,1983,NL,,C
3617,dawsoan01,Gold Glove,1983,NL,,OF
3618,mcgeewi01,Gold Glove,1983,NL,,OF
3619,murphda05,Gold Glove,1983,NL,,OF
3620,niekrph01,Gold Glove,1983,NL,,P
3621,smithoz01,Gold Glove,1983,NL,,SS
3622,knighra01,Hutch Award,1983,ML,,
3623,schmimi01,Lou Gehrig Memorial Award,1983,ML,,
3624,ripkeca01,Most Valuable Player,1983,AL,,
3625,murphda05,Most Valuable Player,1983,NL,,
3626,matthga01,NLCS MVP,1983,NL,,
3627,coopece01,Roberto Clemente Award,1983,ML,,
3628,quiseda01,Rolaids Relief Man Award,1983,AL,,
3629,hollaal01,Rolaids Relief Man Award,1983,NL,,
3630,kittlro01,Rookie of the Year,1983,AL,,
3631,strawda01,Rookie of the Year,1983,NL,,
3632,murraed02,Silver Slugger,1983,AL,,1B
3633,whitalo01,Silver Slugger,1983,AL,,2B
3634,boggswa01,Silver Slugger,1983,AL,,3B
3635,parrila02,Silver Slugger,1983,AL,,C
3636,baylodo01,Silver Slugger,1983,AL,,DH
3637,mosebll01,Silver Slugger,1983,AL,,OF
3638,riceji01,Silver Slugger,1983,AL,,OF
3639,winfida01,Silver Slugger,1983,AL,,OF
3640,ripkeca01,Silver Slugger,1983,AL,,SS
3641,hendrge01,Silver Slugger,1983,NL,,1B
3642,rayjo01,Silver Slugger,1983,NL,,2B
3643,schmimi01,Silver Slugger,1983,NL,,3B
3644,kennete02,Silver Slugger,1983,NL,,C
3645,cruzjo01,Silver Slugger,1983,NL,,OF
3646,dawsoan01,Silver Slugger,1983,NL,,OF
3647,murphda05,Silver Slugger,1983,NL,,OF
3648,valenfe01,Silver Slugger,1983,NL,,P
3649,thondi01,Silver Slugger,1983,NL,,SS
3650,murraed02,TSN All-Star,1983,AL,,1B
3651,whitalo01,TSN All-Star,1983,AL,,2B
3652,boggswa01,TSN All-Star,1983,AL,,3B
3653,fiskca01,TSN All-Star,1983,AL,,C
3654,luzingr01,TSN All-Star,1983,AL,,DH
3655,guidrro01,TSN All-Star,1983,AL,,LHP
3656,mosebll01,TSN All-Star,1983,AL,,OF
3657,riceji01,TSN All-Star,1983,AL,,OF
3658,winfida01,TSN All-Star,1983,AL,,OF
3659,hoytla01,TSN All-Star,1983,AL,,RHP
3660,ripkeca01,TSN All-Star,1983,AL,,SS
3661,hendrge01,TSN All-Star,1983,NL,,1B
3662,hubbagl01,TSN All-Star,1983,NL,,2B
3663,schmimi01,TSN All-Star,1983,NL,,3B
3664,penato01,TSN All-Star,1983,NL,,C
3665,mcwilla01,TSN All-Star,1983,NL,,LHP
3666,dawsoan01,TSN All-Star,1983,NL,,OF
3667,murphda05,TSN All-Star,1983,NL,,OF
3668,raineti01,TSN All-Star,1983,NL,,OF
3669,dennyjo01,TSN All-Star,1983,NL,,RHP
3670,thondi01,TSN All-Star,1983,NL,,SS
3671,quiseda01,TSN Fireman of the Year,1983,AL,,
3672,hollaal01,TSN Fireman of the Year,1983,NL,Y,
3673,smithle02,TSN Fireman of the Year,1983,NL,Y,
3674,ripkeca01,TSN Major League Player of the Year,1983,ML,,
3675,hoytla01,TSN Pitcher of the Year,1983,AL,,
3676,dennyjo01,TSN Pitcher of the Year,1983,NL,,
3677,ripkeca01,TSN Player of the Year,1983,AL,,
3678,murphda05,TSN Player of the Year,1983,NL,,
3679,dempsri01,World Series MVP,1983,ML,,
3680,gibsoki01,ALCS MVP,1984,AL,,
3681,cartega01,All-Star Game MVP,1984,ML,,
3682,morrija02,Babe Ruth Award,1984,AL,,P
3683,hernawi01,Cy Young Award,1984,AL,,
3684,sutclri01,Cy Young Award,1984,NL,,
3685,murraed02,Gold Glove,1984,AL,,1B
3686,whitalo01,Gold Glove,1984,AL,,2B
3687,bellbu01,Gold Glove,1984,AL,,3B
3688,parrila02,Gold Glove,1984,AL,,C
3689,evansdw01,Gold Glove,1984,AL,,OF
3690,murphdw01,Gold Glove,1984,AL,,OF
3691,winfida01,Gold Glove,1984,AL,,OF
3692,guidrro01,Gold Glove,1984,AL,,P
3693,trammal01,Gold Glove,1984,AL,,SS
3694,hernake01,Gold Glove,1984,NL,,1B
3695,sandbry01,Gold Glove,1984,NL,,2B
3696,schmimi01,Gold Glove,1984,NL,,3B
3697,penato01,Gold Glove,1984,NL,,C
3698,dawsoan01,Gold Glove,1984,NL,,OF
3699,dernibo01,Gold Glove,1984,NL,,OF
3700,murphda05,Gold Glove,1984,NL,,OF
3701,andujjo01,Gold Glove,1984,NL,,P
3702,smithoz01,Gold Glove,1984,NL,,SS
3703,robindo01,Hutch Award,1984,ML,,
3704,garvest01,Lou Gehrig Memorial Award,1984,ML,,
3705,hernawi01,Most Valuable Player,1984,AL,,
3706,sandbry01,Most Valuable Player,1984,NL,,
3707,garvest01,NLCS MVP,1984,NL,,
3708,guidrro01,Roberto Clemente Award,1984,ML,,
3709,quiseda01,Rolaids Relief Man Award,1984,AL,,
3710,suttebr01,Rolaids Relief Man Award,1984,NL,,
3711,davisal01,Rookie of the Year,1984,AL,,
3712,goodedw01,Rookie of the Year,1984,NL,,
3713,murraed02,Silver Slugger,1984,AL,,1B
3714,whitalo01,Silver Slugger,1984,AL,,2B
3715,bellbu01,Silver Slugger,1984,AL,,3B
3716,parrila02,Silver Slugger,1984,AL,,C
3717,thornan01,Silver Slugger,1984,AL,,DH
3718,armasto01,Silver Slugger,1984,AL,,OF
3719,riceji01,Silver Slugger,1984,AL,,OF
3720,winfida01,Silver Slugger,1984,AL,,OF
3721,ripkeca01,Silver Slugger,1984,AL,,SS
3722,hernake01,Silver Slugger,1984,NL,,1B
3723,sandbry01,Silver Slugger,1984,NL,,2B
3724,schmimi01,Silver Slugger,1984,NL,,3B
3725,cartega01,Silver Slugger,1984,NL,,C
3726,cruzjo01,Silver Slugger,1984,NL,,OF
3727,gwynnto01,Silver Slugger,1984,NL,,OF
3728,murphda05,Silver Slugger,1984,NL,,OF
3729,rhoderi01,Silver Slugger,1984,NL,,P
3730,templga01,Silver Slugger,1984,NL,,SS
3731,mattido01,TSN All-Star,1984,AL,,1B
3732,whitalo01,TSN All-Star,1984,AL,,2B
3733,bellbu01,TSN All-Star,1984,AL,,3B
3734,parrila02,TSN All-Star,1984,AL,,C
3735,kingmda01,TSN All-Star,1984,AL,,DH
3736,hernawi01,TSN All-Star,1984,AL,,LHP
3737,armasto01,TSN All-Star,1984,AL,,OF
3738,evansdw01,TSN All-Star,1984,AL,,OF
3739,winfida01,TSN All-Star,1984,AL,,OF
3740,boddimi01,TSN All-Star,1984,AL,,RHP
3741,ripkeca01,TSN All-Star,1984,AL,,SS
3742,hernake01,TSN All-Star,1984,NL,,1B
3743,sandbry01,TSN All-Star,1984,NL,,2B
3744,schmimi01,TSN All-Star,1984,NL,,3B
3745,cartega01,TSN All-Star,1984,NL,,C
3746,thurmma01,TSN All-Star,1984,NL,,LHP
3747,cruzjo01,TSN All-Star,1984,NL,,OF
3748,gwynnto01,TSN All-Star,1984,NL,,OF
3749,murphda05,TSN All-Star,1984,NL,,OF
3750,sutclri01,TSN All-Star,1984,NL,,RHP
3751,smithoz01,TSN All-Star,1984,NL,,SS
3752,quiseda01,TSN Fireman of the Year,1984,AL,,
3753,suttebr01,TSN Fireman of the Year,1984,NL,,
3754,sandbry01,TSN Major League Player of the Year,1984,ML,,
3755,hernawi01,TSN Pitcher of the Year,1984,AL,,
3756,sutclri01,TSN Pitcher of the Year,1984,NL,,
3757,mattido01,TSN Player of the Year,1984,AL,,
3758,sandbry01,TSN Player of the Year,1984,NL,,
3759,trammal01,World Series MVP,1984,ML,,
3760,brettge01,ALCS MVP,1985,AL,,
3761,hoytla01,All-Star Game MVP,1985,ML,,
3762,saberbr01,Babe Ruth Award,1985,AL,,P
3763,saberbr01,Cy Young Award,1985,AL,,
3764,goodedw01,Cy Young Award,1985,NL,,
3765,mattido01,Gold Glove,1985,AL,,1B
3766,whitalo01,Gold Glove,1985,AL,,2B
3767,brettge01,Gold Glove,1985,AL,,3B
3768,parrila02,Gold Glove,1985,AL,,C
3769,evansdw01,Gold Glove,1985,AL,Y,OF
3770,murphdw01,Gold Glove,1985,AL,Y,OF
3771,pettiga01,Gold Glove,1985,AL,,OF
3772,winfida01,Gold Glove,1985,AL,,OF
3773,guidrro01,Gold Glove,1985,AL,,P
3774,griffal01,Gold Glove,1985,AL,,SS
3775,hernake01,Gold Glove,1985,NL,,1B
3776,sandbry01,Gold Glove,1985,NL,,2B
3777,wallati01,Gold Glove,1985,NL,,3B
3778,penato01,Gold Glove,1985,NL,,C
3779,dawsoan01,Gold Glove,1985,NL,,OF
3780,mcgeewi01,Gold Glove,1985,NL,,OF
3781,murphda05,Gold Glove,1985,NL,,OF
3782,reuscri01,Gold Glove,1985,NL,,P
3783,smithoz01,Gold Glove,1985,NL,,SS
3784,reuscri01,Hutch Award,1985,ML,,
3785,murphda05,Lou Gehrig Memorial Award,1985,ML,,
3786,mattido01,Most Valuable Player,1985,AL,,
3787,mcgeewi01,Most Valuable Player,1985,NL,,
3788,smithoz01,NLCS MVP,1985,NL,,
3789,goodedw01,Pitching Triple Crown,1985,NL,,
3790,baylodo01,Roberto Clemente Award,1985,ML,,
3791,quiseda01,Rolaids Relief Man Award,1985,AL,,
3792,reardje01,Rolaids Relief Man Award,1985,NL,,
3793,guilloz01,Rookie of the Year,1985,AL,,
3794,colemvi01,Rookie of the Year,1985,NL,,
3795,mattido01,Silver Slugger,1985,AL,,1B
3796,whitalo01,Silver Slugger,1985,AL,,2B
3797,brettge01,Silver Slugger,1985,AL,,3B
3798,fiskca01,Silver Slugger,1985,AL,,C
3799,baylodo01,Silver Slugger,1985,AL,,DH
3800,bellge02,Silver Slugger,1985,AL,,OF
3801,henderi01,Silver Slugger,1985,AL,,OF
3802,winfida01,Silver Slugger,1985,AL,,OF
3803,ripkeca01,Silver Slugger,1985,AL,,SS
3804,clarkja01,Silver Slugger,1985,NL,,1B
3805,sandbry01,Silver Slugger,1985,NL,,2B
3806,wallati01,Silver Slugger,1985,NL,,3B
3807,cartega01,Silver Slugger,1985,NL,,C
3808,mcgeewi01,Silver Slugger,1985,NL,,OF
3809,murphda05,Silver Slugger,1985,NL,,OF
3810,parkeda01,Silver Slugger,1985,NL,,OF
3811,rhoderi01,Silver Slugger,1985,NL,,P
3812,brookhu01,Silver Slugger,1985,NL,,SS
3813,mattido01,TSN All-Star,1985,AL,,1B
3814,garcida01,TSN All-Star,1985,AL,,2B
3815,boggswa01,TSN All-Star,1985,AL,,3B
3816,fiskca01,TSN All-Star,1985,AL,,C
3817,baylodo01,TSN All-Star,1985,AL,,DH
3818,guidrro01,TSN All-Star,1985,AL,,LHP
3819,baineha01,TSN All-Star,1985,AL,,OF
3820,bradlph01,TSN All-Star,1985,AL,,OF
3821,henderi01,TSN All-Star,1985,AL,,OF
3822,saberbr01,TSN All-Star,1985,AL,,RHP
3823,ripkeca01,TSN All-Star,1985,AL,,SS
3824,hernake01,TSN All-Star,1985,NL,,1B
3825,herrto01,TSN All-Star,1985,NL,,2B
3826,wallati01,TSN All-Star,1985,NL,,3B
3827,cartega01,TSN All-Star,1985,NL,,C
3828,tudorjo01,TSN All-Star,1985,NL,,LHP
3829,mcgeewi01,TSN All-Star,1985,NL,,OF
3830,murphda05,TSN All-Star,1985,NL,,OF
3831,parkeda01,TSN All-Star,1985,NL,,OF
3832,goodedw01,TSN All-Star,1985,NL,,RHP
3833,smithoz01,TSN All-Star,1985,NL,,SS
3834,quiseda01,TSN Fireman of the Year,1985,AL,,
3835,reardje01,TSN Fireman of the Year,1985,NL,,
3836,mattido01,TSN Major League Player of the Year,1985,ML,,
3837,saberbr01,TSN Pitcher of the Year,1985,AL,,
3838,goodedw01,TSN Pitcher of the Year,1985,NL,,
3839,mattido01,TSN Player of the Year,1985,AL,,
3840,mcgeewi01,TSN Player of the Year,1985,NL,,
3841,saberbr01,World Series MVP,1985,ML,,
3842,barrema02,ALCS MVP,1986,AL,,
3843,clemero02,All-Star Game MVP,1986,ML,,
3844,knighra01,Babe Ruth Award,1986,NL,,3B
3845,clemero02,Cy Young Award,1986,AL,,
3846,scottmi03,Cy Young Award,1986,NL,,
3847,mattido01,Gold Glove,1986,AL,,1B
3848,whitefr01,Gold Glove,1986,AL,,2B
3849,gaettga01,Gold Glove,1986,AL,,3B
3850,boonebo01,Gold Glove,1986,AL,,C
3851,barfije01,Gold Glove,1986,AL,,OF
3852,pettiga01,Gold Glove,1986,AL,,OF
3853,puckeki01,Gold Glove,1986,AL,,OF
3854,guidrro01,Gold Glove,1986,AL,,P
3855,fernato01,Gold Glove,1986,AL,,SS
3856,hernake01,Gold Glove,1986,NL,,1B
3857,sandbry01,Gold Glove,1986,NL,,2B
3858,schmimi01,Gold Glove,1986,NL,,3B
3859,davisjo02,Gold Glove,1986,NL,,C
3860,gwynnto01,Gold Glove,1986,NL,,OF
3861,mcgeewi01,Gold Glove,1986,NL,,OF
3862,murphda05,Gold Glove,1986,NL,,OF
3863,valenfe01,Gold Glove,1986,NL,,P
3864,smithoz01,Gold Glove,1986,NL,,SS
3865,leonade01,Hutch Award,1986,ML,,
3866,brettge01,Lou Gehrig Memorial Award,1986,ML,,
3867,clemero02,Most Valuable Player,1986,AL,,
3868,schmimi01,Most Valuable Player,1986,NL,,
3869,scottmi03,NLCS MVP,1986,NL,,
3870,maddoga01,Roberto Clemente Award,1986,ML,,
3871,righeda01,Rolaids Relief Man Award,1986,AL,,
3872,worreto01,Rolaids Relief Man Award,1986,NL,,
3873,cansejo01,Rookie of the Year,1986,AL,,
3874,worreto01,Rookie of the Year,1986,NL,,
3875,mattido01,Silver Slugger,1986,AL,,1B
3876,whitefr01,Silver Slugger,1986,AL,,2B
3877,boggswa01,Silver Slugger,1986,AL,,3B
3878,parrila02,Silver Slugger,1986,AL,,C
3879,baylodo01,Silver Slugger,1986,AL,,DH
3880,barfije01,Silver Slugger,1986,AL,,OF
3881,bellge02,Silver Slugger,1986,AL,,OF
3882,puckeki01,Silver Slugger,1986,AL,,OF
3883,ripkeca01,Silver Slugger,1986,AL,,SS
3884,davisgl01,Silver Slugger,1986,NL,,1B
3885,saxst01,Silver Slugger,1986,NL,,2B
3886,schmimi01,Silver Slugger,1986,NL,,3B
3887,cartega01,Silver Slugger,1986,NL,,C
3888,gwynnto01,Silver Slugger,1986,NL,,OF
3889,parkeda01,Silver Slugger,1986,NL,,OF
