playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
aaronha01,1955,1.0,ML1,NL,RF,104.0,102.0,2699.0,213.0,27.0,43.0,23.0,,,,,
abramca01,1955,1.0,BAL,AL,CF,58.0,51.0,1235.0,115.0,21.0,17.0,12.0,,,,,
abramca01,1955,1.0,BAL,AL,LF,13.0,12.0,266.0,17.0,1.0,1.0,1.0,,,,,
abramca01,1955,1.0,BAL,AL,RF,46.0,27.0,747.0,61.0,1.0,1.0,1.0,,,,,
amorosa01,1955,1.0,BRO,NL,CF,10.0,6.0,163.0,13.0,1.0,1.0,1.0,,,,,
amorosa01,1955,1.0,BRO,NL,LF,102.0,94.0,2567.0,189.0,31.0,32.0,12.0,,,,,
amorosa01,1955,1.0,BRO,NL,RF,5.0,2.0,45.0,4.0,1.0,1.0,1.0,,,,,
ashburi01,1955,1.0,PHI,NL,CF,140.0,139.0,3650.0,394.0,34.0,37.0,34.0,,,,,
bauerha01,1955,1.0,NYA,AL,LF,7.0,7.0,124.0,14.0,1.0,1.0,1.0,,,,,
bauerha01,1955,1.0,NYA,AL,RF,130.0,116.0,3169.0,239.0,41.0,27.0,34.0,,,,,
baumhfr01,1955,1.0,CHN,NL,LF,39.0,40.0,1020.0,84.0,8.0,6.0,12.0,,,,,
baumhfr01,1955,1.0,CHN,NL,RF,24.0,25.0,621.0,49.0,4.0,1.0,1.0,,,,,
bellgu01,1955,1.0,CIN,NL,CF,154.0,154.0,4073.0,367.0,18.0,27.0,1.0,,,,,
blaylma01,1955,1.0,PHI,NL,LF,4.0,5.0,114.0,6.0,14.0,1.0,12.0,,,,,
blaylma01,1955,1.0,PHI,NL,RF,2.0,3.0,49.0,5.0,1.0,1.0,1.0,,,,,
bolgeji01,1955,1.0,CHN,NL,CF,49.0,45.0,1139.0,124.0,4.0,22.0,1.0,,,,,
bolgeji01,1955,1.0,CHN,NL,LF,3.0,1.0,19.0,5.0,1.0,6.0,1.0,,,,,
borkobo01,1955,1.0,CIN,NL,LF,11.0,1.0,59.0,6.0,1.0,1.0,1.0,,,,,
borkobo01,1955,34.0,BRO,NL,CF,2.0,3.0,46.0,5.0,1.0,1.0,1.0,,,,,
borkobo01,1955,34.0,BRO,NL,LF,4.0,4.0,79.0,3.0,1.0,1.0,1.0,,,,,
borkobo01,1955,34.0,BRO,NL,RF,3.0,1.0,19.0,1.0,1.0,1.0,1.0,,,,,
bowmabo02,1955,1.0,PHI,NL,LF,1.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,,
bowmabo02,1955,1.0,PHI,NL,RF,1.0,2.0,28.0,4.0,1.0,1.0,1.0,,,,,
brutobi01,1955,1.0,ML1,NL,CF,149.0,145.0,3927.0,411.0,54.0,74.0,67.0,,,,,
busbyji01,1955,1.0,WS1,AL,CF,47.0,48.0,1248.0,134.0,4.0,6.0,1.0,,,,,
busbyji01,1955,34.0,CHA,AL,CF,99.0,89.0,2397.0,243.0,21.0,22.0,34.0,,,,,
cervbo01,1955,1.0,NYA,AL,CF,7.0,6.0,109.0,6.0,1.0,1.0,1.0,,,,,
cervbo01,1955,1.0,NYA,AL,LF,13.0,9.0,247.0,20.0,4.0,1.0,1.0,,,,,
cervbo01,1955,1.0,NYA,AL,RF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
clarkme01,1955,1.0,PHI,NL,RF,8.0,9.0,215.0,18.0,8.0,1.0,12.0,,,,,
clemero01,1955,1.0,PIT,NL,CF,10.0,8.0,203.0,21.0,1.0,1.0,1.0,,,,,
clemero01,1955,1.0,PIT,NL,RF,112.0,100.0,2690.0,231.0,60.0,32.0,45.0,,,,,
coangi01,1955,1.0,BAL,AL,LF,42.0,29.0,776.0,55.0,18.0,1.0,1.0,,,,,
coangi01,1955,1.0,BAL,AL,RF,1.0,2.0,25.0,2.0,1.0,6.0,1.0,,,,,
coangi01,1955,34.0,CHA,AL,LF,1.0,1.0,16.0,1.0,1.0,1.0,1.0,,,,,
coangi01,1955,34.0,CHA,AL,RF,2.0,2.0,31.0,3.0,1.0,1.0,1.0,,,,,
coangi01,1955,67.0,NY1,NL,CF,2.0,1.0,7.0,2.0,1.0,1.0,1.0,,,,,
coangi01,1955,67.0,NY1,NL,LF,1.0,2.0,28.0,3.0,1.0,1.0,1.0,,,,,
coangi01,1955,67.0,NY1,NL,RF,4.0,1.0,32.0,2.0,1.0,1.0,1.0,,,,,
colavro01,1955,1.0,CLE,AL,RF,2.0,1.0,52.0,8.0,4.0,1.0,12.0,,,,,
collijo01,1955,1.0,NYA,AL,RF,27.0,24.0,598.0,45.0,8.0,6.0,1.0,,,,,
dagrean01,1955,1.0,BAL,AL,LF,1.0,2.0,16.0,4.0,1.0,1.0,1.0,,,,,
dagrean01,1955,1.0,BAL,AL,RF,4.0,4.0,79.0,6.0,1.0,11.0,1.0,,,,,
delisju01,1955,1.0,WS1,AL,LF,2.0,3.0,43.0,4.0,1.0,1.0,1.0,,,,,
delisju01,1955,1.0,WS1,AL,RF,6.0,7.0,147.0,11.0,1.0,6.0,1.0,,,,,
delsiji01,1955,1.0,DET,AL,LF,101.0,91.0,2417.0,179.0,11.0,6.0,12.0,,,,,
dierich01,1955,1.0,BAL,AL,CF,105.0,72.0,2009.0,237.0,14.0,32.0,23.0,,,,,
dierich01,1955,1.0,BAL,AL,LF,2.0,2.0,16.0,1.0,1.0,1.0,1.0,,,,,
dobyla01,1955,1.0,CLE,AL,CF,129.0,129.0,3355.0,313.0,18.0,11.0,12.0,,,,,
dyckji01,1955,1.0,BAL,AL,LF,45.0,40.0,985.0,89.0,14.0,6.0,12.0,,,,,
ellioha02,1955,1.0,SLN,NL,LF,9.0,7.0,175.0,17.0,1.0,6.0,1.0,,,,,
ellioha02,1955,1.0,SLN,NL,RF,20.0,16.0,397.0,30.0,4.0,1.0,1.0,,,,,
ennisde01,1955,1.0,PHI,NL,LF,143.0,143.0,3708.0,286.0,31.0,22.0,23.0,,,,,
ennisde01,1955,1.0,PHI,NL,RF,3.0,3.0,58.0,5.0,1.0,1.0,1.0,,,,,
eversho01,1955,1.0,BAL,AL,CF,5.0,6.0,130.0,11.0,4.0,1.0,1.0,,,,,
eversho01,1955,1.0,BAL,AL,LF,21.0,17.0,397.0,36.0,1.0,6.0,1.0,,,,,
eversho01,1955,1.0,BAL,AL,RF,32.0,29.0,704.0,63.0,4.0,1.0,1.0,,,,,
eversho01,1955,34.0,CLE,AL,CF,9.0,4.0,139.0,11.0,1.0,1.0,1.0,,,,,
eversho01,1955,34.0,CLE,AL,LF,15.0,11.0,293.0,24.0,4.0,1.0,12.0,,,,,
eversho01,1955,34.0,CLE,AL,RF,2.0,1.0,13.0,1.0,1.0,1.0,1.0,,,,,
frazijo01,1955,1.0,SLN,NL,LF,1.0,2.0,19.0,1.0,1.0,1.0,1.0,,,,,
frazijo01,1955,1.0,SLN,NL,RF,13.0,9.0,223.0,17.0,1.0,1.0,1.0,,,,,
furilca01,1955,1.0,BRO,NL,CF,1.0,1.0,10.0,2.0,1.0,1.0,1.0,,,,,
furilca01,1955,1.0,BRO,NL,LF,6.0,1.0,12.0,1.0,1.0,1.0,1.0,,,,,
furilca01,1955,1.0,BRO,NL,RF,139.0,137.0,3662.0,250.0,34.0,27.0,45.0,,,,,
gilliji01,1955,1.0,BRO,NL,CF,4.0,4.0,75.0,10.0,1.0,1.0,1.0,,,,,
gilliji01,1955,1.0,BRO,NL,LF,40.0,36.0,912.0,81.0,4.0,17.0,12.0,,,,,
gilliji01,1955,1.0,BRO,NL,RF,7.0,6.0,122.0,9.0,1.0,1.0,1.0,,,,,
goodmbi01,1955,1.0,BOS,AL,LF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
gorbogl01,1955,1.0,CIN,NL,LF,5.0,5.0,109.0,13.0,1.0,11.0,1.0,,,,,
gorbogl01,1955,34.0,PHI,NL,CF,4.0,4.0,88.0,9.0,1.0,1.0,1.0,,,,,
gorbogl01,1955,34.0,PHI,NL,RF,53.0,45.0,1226.0,109.0,34.0,11.0,23.0,,,,,
gordosi01,1955,1.0,PIT,NL,LF,4.0,5.0,91.0,8.0,1.0,6.0,1.0,,,,,
gordosi01,1955,34.0,NY1,NL,LF,13.0,7.0,190.0,19.0,8.0,1.0,1.0,,,,,
gordosi01,1955,34.0,NY1,NL,RF,4.0,4.0,85.0,9.0,1.0,1.0,1.0,,,,,
greenji02,1955,1.0,CIN,NL,LF,11.0,12.0,289.0,31.0,4.0,1.0,1.0,,,,,
greenji02,1955,34.0,PHI,NL,LF,5.0,5.0,124.0,10.0,4.0,1.0,1.0,,,,,
greenji02,1955,34.0,PHI,NL,RF,79.0,80.0,2029.0,152.0,31.0,11.0,1.0,,,,,
grothjo01,1955,1.0,CHA,AL,CF,26.0,22.0,562.0,61.0,4.0,1.0,1.0,,,,,
grothjo01,1955,34.0,WS1,AL,CF,40.0,39.0,996.0,105.0,4.0,11.0,12.0,,,,,
grothjo01,1955,34.0,WS1,AL,LF,11.0,9.0,208.0,17.0,4.0,1.0,1.0,,,,,
grothjo01,1955,34.0,WS1,AL,RF,1.0,1.0,10.0,2.0,1.0,1.0,1.0,,,,,
halldi01,1955,1.0,PIT,NL,CF,3.0,3.0,50.0,5.0,1.0,1.0,1.0,,,,,
halldi01,1955,1.0,PIT,NL,LF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
harmoch01,1955,1.0,CIN,NL,CF,2.0,1.0,16.0,3.0,1.0,1.0,1.0,,,,,
harmoch01,1955,1.0,CIN,NL,LF,32.0,24.0,651.0,67.0,8.0,1.0,12.0,,,,,
hazlebo01,1955,1.0,CIN,NL,LF,4.0,4.0,64.0,13.0,4.0,1.0,1.0,,,,,
hodgegi01,1955,1.0,BRO,NL,CF,1.0,1.0,10.0,3.0,1.0,1.0,1.0,,,,,
hodgegi01,1955,1.0,BRO,NL,LF,8.0,9.0,190.0,11.0,4.0,6.0,12.0,,,,,
hodgegi01,1955,1.0,BRO,NL,RF,7.0,7.0,172.0,5.0,4.0,6.0,1.0,,,,,
howarel01,1955,1.0,NYA,AL,LF,61.0,52.0,1256.0,89.0,18.0,11.0,12.0,,,,,
howarel01,1955,1.0,NYA,AL,RF,16.0,15.0,310.0,33.0,18.0,1.0,23.0,,,,,
irvinmo01,1955,1.0,NY1,NL,LF,41.0,35.0,945.0,79.0,8.0,22.0,1.0,,,,,
irvinmo01,1955,1.0,NY1,NL,RF,7.0,6.0,148.0,16.0,8.0,1.0,1.0,,,,,
jablora01,1955,1.0,CIN,NL,LF,28.0,28.0,631.0,47.0,8.0,6.0,1.0,,,,,
jenseja01,1955,1.0,BOS,AL,RF,150.0,149.0,4018.0,276.0,37.0,32.0,34.0,,,,,
jokst01,1955,1.0,CHA,AL,LF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
kalinal01,1955,1.0,DET,AL,RF,152.0,151.0,3977.0,306.0,47.0,37.0,45.0,,,,,
kellge01,1955,1.0,CHA,AL,LF,1.0,2.0,19.0,1.0,1.0,1.0,1.0,,,,,
kennebo01,1955,1.0,BAL,AL,RF,14.0,13.0,273.0,30.0,1.0,1.0,1.0,,,,,
kennebo01,1955,34.0,CHA,AL,LF,4.0,1.0,43.0,2.0,1.0,1.0,1.0,,,,,
kennebo01,1955,34.0,CHA,AL,RF,16.0,16.0,328.0,16.0,4.0,1.0,1.0,,,,,
kinerra01,1955,1.0,CLE,AL,LF,87.0,80.0,2106.0,143.0,8.0,11.0,1.0,,,,,
kingch01,1955,1.0,DET,AL,LF,6.0,7.0,145.0,13.0,1.0,6.0,1.0,,,,,
kingji01,1955,1.0,CHN,NL,LF,17.0,1.0,97.0,13.0,8.0,1.0,12.0,,,,,
kingji01,1955,1.0,CHN,NL,RF,76.0,72.0,1933.0,169.0,24.0,17.0,12.0,,,,,
lemonji01,1955,1.0,WS1,AL,LF,1.0,2.0,28.0,1.0,1.0,6.0,1.0,,,,,
lemonji01,1955,1.0,WS1,AL,RF,5.0,6.0,133.0,13.0,1.0,1.0,1.0,,,,,
locklst01,1955,1.0,CLE,AL,CF,4.0,3.0,79.0,3.0,1.0,1.0,1.0,,,,,
locklst01,1955,1.0,CLE,AL,RF,3.0,1.0,31.0,2.0,1.0,1.0,1.0,,,,,
lockmwh01,1955,1.0,NY1,NL,CF,3.0,3.0,71.0,9.0,1.0,1.0,1.0,,,,,
lockmwh01,1955,1.0,NY1,NL,LF,78.0,76.0,1996.0,158.0,8.0,17.0,1.0,,,,,
lockmwh01,1955,1.0,NY1,NL,RF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
lowrepe01,1955,1.0,PHI,NL,CF,9.0,9.0,229.0,19.0,4.0,1.0,1.0,,,,,
lowrepe01,1955,1.0,PHI,NL,LF,6.0,1.0,43.0,4.0,1.0,1.0,1.0,,,,,
lowrepe01,1955,1.0,PHI,NL,RF,14.0,11.0,259.0,17.0,1.0,6.0,1.0,,,,,
lynchje01,1955,1.0,PIT,NL,LF,39.0,35.0,895.0,59.0,18.0,27.0,23.0,,,,,
lynchje01,1955,1.0,PIT,NL,RF,33.0,31.0,787.0,46.0,18.0,6.0,12.0,,,,,
mantlmi01,1955,1.0,NYA,AL,CF,145.0,144.0,3832.0,371.0,37.0,11.0,23.0,,,,,
marquro01,1955,1.0,BAL,AL,RF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
marshwi01,1955,1.0,CHA,AL,LF,4.0,5.0,109.0,10.0,1.0,6.0,1.0,,,,,
marshwi01,1955,1.0,CHA,AL,RF,8.0,7.0,163.0,15.0,1.0,1.0,1.0,,,,,
maxwech01,1955,34.0,DET,AL,LF,22.0,21.0,424.0,44.0,8.0,11.0,1.0,,,,,
maxwech01,1955,34.0,DET,AL,RF,4.0,3.0,91.0,14.0,4.0,1.0,1.0,,,,,
mayswi01,1955,1.0,NY1,NL,CF,152.0,152.0,4084.0,411.0,74.0,43.0,89.0,,,,,
mcgheed01,1955,1.0,CHA,AL,CF,12.0,4.0,145.0,11.0,1.0,6.0,1.0,,,,,
mcgheed01,1955,1.0,CHA,AL,LF,5.0,1.0,31.0,3.0,1.0,1.0,1.0,,,,,
mejiaro01,1955,1.0,PIT,NL,CF,1.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,,
mejiaro01,1955,1.0,PIT,NL,LF,29.0,28.0,670.0,47.0,21.0,22.0,12.0,,,,,
mejiaro01,1955,1.0,PIT,NL,RF,14.0,13.0,307.0,17.0,8.0,11.0,12.0,,,,,
melesa01,1955,1.0,BOS,AL,LF,6.0,6.0,139.0,15.0,8.0,1.0,1.0,,,,,
melesa01,1955,1.0,BOS,AL,RF,1.0,2.0,25.0,1.0,1.0,1.0,1.0,,,,,
melesa01,1955,34.0,CIN,NL,LF,12.0,12.0,256.0,23.0,1.0,6.0,1.0,,,,,
melesa01,1955,34.0,CIN,NL,RF,1.0,1.0,19.0,2.0,1.0,1.0,1.0,,,,,
merrill01,1955,34.0,CHN,NL,CF,37.0,33.0,864.0,73.0,8.0,11.0,23.0,,,,,
merrill01,1955,34.0,CHN,NL,LF,9.0,1.0,47.0,7.0,1.0,1.0,1.0,,,,,
merrill01,1955,34.0,CHN,NL,RF,3.0,1.0,25.0,3.0,1.0,1.0,1.0,,,,,
miksied01,1955,1.0,CHN,NL,CF,75.0,72.0,1908.0,177.0,18.0,11.0,12.0,,,,,
miksied01,1955,1.0,CHN,NL,RF,42.0,39.0,1001.0,74.0,11.0,6.0,1.0,,,,,
minosmi01,1955,1.0,CHA,AL,CF,2.0,1.0,10.0,2.0,1.0,1.0,1.0,,,,,
minosmi01,1955,1.0,CHA,AL,LF,134.0,128.0,3366.0,267.0,60.0,48.0,34.0,,,,,
minosmi01,1955,1.0,CHA,AL,RF,9.0,9.0,178.0,15.0,1.0,1.0,1.0,,,,,
mitchda01,1955,1.0,CLE,AL,LF,3.0,1.0,16.0,2.0,1.0,1.0,1.0,,,,,
montefe01,1955,1.0,PIT,NL,CF,14.0,14.0,313.0,32.0,1.0,1.0,1.0,,,,,
montefe01,1955,1.0,PIT,NL,LF,7.0,3.0,85.0,2.0,1.0,1.0,1.0,,,,,
montefe01,1955,1.0,PIT,NL,RF,9.0,10.0,230.0,15.0,1.0,11.0,1.0,,,,,
moonwa01,1955,1.0,SLN,NL,CF,47.0,44.0,1171.0,107.0,1.0,6.0,1.0,,,,,
moonwa01,1955,1.0,SLN,NL,LF,26.0,24.0,604.0,39.0,1.0,1.0,1.0,,,,,
moonwa01,1955,1.0,SLN,NL,RF,33.0,31.0,814.0,46.0,21.0,22.0,1.0,,,,,
morynwa01,1955,1.0,BRO,NL,LF,1.0,2.0,35.0,1.0,1.0,6.0,1.0,,,,,
morynwa01,1955,1.0,BRO,NL,RF,6.0,4.0,92.0,6.0,1.0,1.0,1.0,,,,,
muelldo01,1955,1.0,NY1,NL,RF,146.0,145.0,3871.0,241.0,27.0,32.0,12.0,,,,,
musiast01,1955,1.0,SLN,NL,LF,5.0,5.0,85.0,11.0,1.0,1.0,1.0,,,,,
musiast01,1955,1.0,SLN,NL,RF,49.0,45.0,1050.0,74.0,8.0,6.0,1.0,,,,,
nelsote01,1955,1.0,BAL,AL,LF,6.0,4.0,88.0,7.0,8.0,6.0,12.0,,,,,
niemabo01,1955,1.0,CHA,AL,LF,27.0,23.0,547.0,46.0,4.0,17.0,1.0,,,,,
niemabo01,1955,1.0,CHA,AL,RF,54.0,51.0,1153.0,74.0,11.0,1.0,23.0,,,,,
norenir01,1955,1.0,NYA,AL,CF,11.0,6.0,178.0,20.0,4.0,6.0,1.0,,,,,
norenir01,1955,1.0,NYA,AL,LF,117.0,87.0,2460.0,216.0,27.0,22.0,1.0,,,,,
norenir01,1955,1.0,NYA,AL,RF,3.0,2.0,40.0,4.0,4.0,1.0,1.0,,,,,
northro01,1955,1.0,CHA,AL,RF,2.0,2.0,19.0,2.0,1.0,1.0,1.0,,,,,
obrieed01,1955,1.0,PIT,NL,CF,56.0,56.0,1356.0,137.0,31.0,6.0,12.0,,,,,
obrieed01,1955,1.0,PIT,NL,LF,2.0,2.0,34.0,9.0,1.0,1.0,1.0,,,,,
olsonka01,1955,1.0,BOS,AL,CF,8.0,7.0,166.0,16.0,4.0,1.0,1.0,,,,,
olsonka01,1955,1.0,BOS,AL,LF,12.0,4.0,126.0,8.0,4.0,1.0,1.0,,,,,
olsonka01,1955,1.0,BOS,AL,RF,6.0,2.0,52.0,6.0,1.0,1.0,1.0,,,,,
oraveer01,1955,1.0,WS1,AL,CF,17.0,18.0,420.0,55.0,1.0,22.0,1.0,,,,,
oraveer01,1955,1.0,WS1,AL,RF,42.0,40.0,1028.0,63.0,4.0,1.0,1.0,,,,,
pafkoan01,1955,1.0,ML1,NL,CF,7.0,7.0,142.0,14.0,1.0,1.0,1.0,,,,,
pafkoan01,1955,1.0,ML1,NL,LF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
pafkoan01,1955,1.0,ML1,NL,RF,52.0,42.0,1149.0,82.0,8.0,11.0,1.0,,,,,
palysst01,1955,1.0,PHI,NL,CF,4.0,5.0,106.0,6.0,1.0,1.0,1.0,,,,,
palysst01,1955,1.0,PHI,NL,LF,3.0,4.0,79.0,9.0,1.0,1.0,1.0,,,,,
palysst01,1955,1.0,PHI,NL,RF,8.0,9.0,214.0,21.0,4.0,1.0,1.0,,,,,
palysst01,1955,34.0,CIN,NL,LF,56.0,49.0,1311.0,116.0,8.0,6.0,1.0,,,,,
paulaca01,1955,1.0,WS1,AL,LF,6.0,5.0,124.0,12.0,1.0,1.0,1.0,,,,,
paulaca01,1955,1.0,WS1,AL,RF,80.0,78.0,2019.0,141.0,18.0,53.0,34.0,,,,,
pendlji01,1955,1.0,ML1,NL,CF,1.0,2.0,19.0,4.0,1.0,1.0,1.0,,,,,
phillbu02,1955,1.0,DET,AL,CF,3.0,2.0,43.0,8.0,1.0,1.0,1.0,,,,,
phillbu02,1955,1.0,DET,AL,LF,60.0,34.0,1063.0,112.0,4.0,6.0,1.0,,,,,
phillbu02,1955,1.0,DET,AL,RF,4.0,2.0,73.0,6.0,1.0,1.0,1.0,,,,,
phillda01,1955,1.0,CLE,AL,LF,2.0,1.0,13.0,4.0,1.0,1.0,1.0,,,,,
phillda01,1955,1.0,CLE,AL,RF,32.0,23.0,680.0,41.0,8.0,1.0,23.0,,,,,
phillda01,1955,34.0,BAL,AL,CF,2.0,3.0,46.0,2.0,4.0,1.0,1.0,,,,,
phillda01,1955,34.0,BAL,AL,LF,46.0,33.0,880.0,80.0,11.0,17.0,1.0,,,,,
phillda01,1955,34.0,BAL,AL,RF,49.0,47.0,1138.0,79.0,14.0,11.0,23.0,,,,,
piersji01,1955,1.0,BOS,AL,CF,147.0,144.0,3883.0,422.0,18.0,17.0,34.0,,,,,
plarsdo01,1955,1.0,KC1,AL,CF,6.0,4.0,70.0,8.0,1.0,1.0,1.0,,,,,
poholto01,1955,1.0,SLN,NL,LF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
popeda01,1955,1.0,CLE,AL,CF,14.0,12.0,355.0,37.0,1.0,6.0,1.0,,,,,
popeda01,1955,1.0,CLE,AL,LF,11.0,9.0,193.0,19.0,1.0,6.0,1.0,,,,,
popeda01,1955,1.0,CLE,AL,RF,7.0,8.0,178.0,9.0,1.0,6.0,1.0,,,,,
popeda01,1955,34.0,BAL,AL,CF,37.0,26.0,688.0,76.0,4.0,1.0,1.0,,,,,
popeda01,1955,34.0,BAL,AL,LF,17.0,7.0,207.0,26.0,1.0,1.0,1.0,,,,,
popeda01,1955,34.0,BAL,AL,RF,31.0,18.0,553.0,51.0,11.0,1.0,12.0,,,,,
porteja01,1955,1.0,DET,AL,LF,4.0,5.0,70.0,5.0,1.0,1.0,1.0,,,,,
postwa01,1955,1.0,CIN,NL,RF,154.0,154.0,4070.0,299.0,47.0,37.0,12.0,,,,,
powerjo01,1955,1.0,PIT,NL,RF,2.0,3.0,40.0,4.0,1.0,1.0,1.0,,,,,
pyburji01,1955,1.0,BAL,AL,RF,1.0,1.0,16.0,2.0,1.0,1.0,1.0,,,,,
rennabi01,1955,1.0,KC1,AL,LF,8.0,2.0,70.0,4.0,1.0,1.0,1.0,,,,,
rennabi01,1955,1.0,KC1,AL,RF,72.0,62.0,1554.0,121.0,21.0,6.0,23.0,,,,,
repulri01,1955,1.0,SLN,NL,CF,1.0,1.0,22.0,3.0,1.0,1.0,1.0,,,,,
repulri01,1955,1.0,SLN,NL,LF,115.0,109.0,2974.0,212.0,8.0,32.0,12.0,,,,,
repulri01,1955,1.0,SLN,NL,RF,27.0,23.0,601.0,44.0,8.0,6.0,1.0,,,,,
rhodedu01,1955,1.0,NY1,NL,LF,45.0,39.0,1006.0,64.0,8.0,6.0,1.0,,,,,
riverji01,1955,1.0,CHA,AL,CF,51.0,43.0,1024.0,118.0,14.0,11.0,12.0,,,,,
riverji01,1955,1.0,CHA,AL,LF,1.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,,
riverji01,1955,1.0,CHA,AL,RF,116.0,74.0,2238.0,177.0,54.0,22.0,67.0,,,,,
robinja02,1955,1.0,BRO,NL,LF,10.0,9.0,193.0,11.0,4.0,1.0,1.0,,,,,
saffeto01,1955,1.0,PIT,NL,CF,38.0,18.0,594.0,66.0,8.0,6.0,1.0,,,,,
saffeto01,1955,1.0,PIT,NL,LF,6.0,6.0,139.0,13.0,1.0,6.0,1.0,,,,,
saffeto01,1955,1.0,PIT,NL,RF,3.0,1.0,16.0,1.0,1.0,1.0,1.0,,,,,
saffeto01,1955,34.0,KC1,AL,CF,9.0,10.0,229.0,27.0,4.0,6.0,1.0,,,,,
sauerha01,1955,1.0,CHN,NL,LF,68.0,69.0,1744.0,114.0,14.0,17.0,12.0,,,,,
schooje01,1955,1.0,WS1,AL,CF,3.0,4.0,79.0,7.0,4.0,6.0,1.0,,,,,
schooje01,1955,1.0,WS1,AL,LF,5.0,1.0,58.0,6.0,1.0,1.0,1.0,,,,,
schooje01,1955,1.0,WS1,AL,RF,7.0,7.0,172.0,13.0,4.0,1.0,1.0,,,,,
shubage01,1955,1.0,BRO,NL,LF,8.0,6.0,153.0,9.0,1.0,6.0,1.0,,,,,
shubage01,1955,1.0,BRO,NL,RF,2.0,3.0,28.0,3.0,1.0,1.0,1.0,,,,,
sievero01,1955,1.0,WS1,AL,LF,129.0,126.0,3220.0,246.0,21.0,17.0,1.0,,,,,
silveal01,1955,1.0,CIN,NL,LF,2.0,1.0,10.0,1.0,1.0,1.0,1.0,,,,,
simpsha01,1955,34.0,KC1,AL,CF,91.0,85.0,2312.0,243.0,14.0,27.0,12.0,,,,,
simpsha01,1955,34.0,KC1,AL,LF,4.0,3.0,61.0,3.0,1.0,6.0,1.0,,,,,
simpsha01,1955,34.0,KC1,AL,RF,10.0,9.0,205.0,18.0,4.0,1.0,12.0,,,,,
slaugen01,1955,34.0,KC1,AL,RF,77.0,57.0,1614.0,127.0,11.0,11.0,23.0,,,,,
smallji01,1955,1.0,DET,AL,LF,3.0,1.0,28.0,3.0,1.0,1.0,1.0,,,,,
smallji01,1955,1.0,DET,AL,RF,1.0,1.0,4.0,1.0,4.0,1.0,1.0,,,,,
smithal04,1955,1.0,CLE,AL,CF,9.0,8.0,196.0,20.0,1.0,1.0,1.0,,,,,
smithal04,1955,1.0,CLE,AL,LF,7.0,4.0,118.0,9.0,1.0,6.0,1.0,,,,,
smithal04,1955,1.0,CLE,AL,RF,111.0,104.0,2670.0,184.0,18.0,22.0,12.0,,,,,
smithea03,1955,1.0,PIT,NL,CF,5.0,6.0,130.0,11.0,1.0,1.0,1.0,,,,,
snidedu01,1955,1.0,BRO,NL,CF,146.0,144.0,3835.0,345.0,34.0,22.0,1.0,,,,,
speakbo01,1955,1.0,CHN,NL,LF,49.0,48.0,1214.0,78.0,11.0,17.0,12.0,,,,,
speakbo01,1955,1.0,CHN,NL,RF,8.0,9.0,218.0,19.0,4.0,11.0,1.0,,,,,
stephge01,1955,1.0,BOS,AL,CF,4.0,5.0,106.0,14.0,1.0,17.0,1.0,,,,,
stephge01,1955,1.0,BOS,AL,LF,71.0,26.0,917.0,71.0,24.0,11.0,12.0,,,,,
stewabi01,1955,1.0,KC1,AL,LF,4.0,2.0,52.0,4.0,1.0,1.0,1.0,,,,,
stewabi01,1955,1.0,KC1,AL,RF,2.0,3.0,46.0,5.0,4.0,1.0,12.0,,,,,
tannech01,1955,1.0,ML1,NL,LF,52.0,48.0,1256.0,81.0,18.0,11.0,1.0,,,,,
tannech01,1955,1.0,ML1,NL,RF,11.0,12.0,303.0,21.0,1.0,1.0,1.0,,,,,
tappete01,1955,1.0,CHN,NL,RF,15.0,14.0,343.0,18.0,4.0,1.0,1.0,,,,,
taylobi03,1955,1.0,NY1,NL,RF,2.0,2.0,25.0,1.0,1.0,1.0,1.0,,,,,
tettedi01,1955,1.0,NYA,AL,LF,2.0,3.0,34.0,1.0,4.0,1.0,1.0,,,,,
thomafr03,1955,1.0,PIT,NL,CF,57.0,56.0,1441.0,141.0,11.0,6.0,12.0,,,,,
thomafr03,1955,1.0,PIT,NL,LF,88.0,82.0,2176.0,170.0,18.0,22.0,23.0,,,,,
thomsbo01,1955,1.0,ML1,NL,CF,3.0,3.0,64.0,5.0,1.0,1.0,1.0,,,,,
thomsbo01,1955,1.0,ML1,NL,LF,88.0,84.0,2261.0,176.0,18.0,27.0,1.0,,,,,
thronfa01,1955,1.0,BOS,AL,LF,32.0,29.0,783.0,63.0,11.0,17.0,1.0,,,,,
thronfa01,1955,1.0,BOS,AL,RF,3.0,4.0,61.0,5.0,1.0,1.0,1.0,,,,,
